,index,local_e,adsorbate_e,slab_e,effective_coord,center_coord,sites,band_gap,formation_eng,density,space_group_no,Miller_index,Sum_atomic_adsorbate,num_adsorbates,mean_atomic_bulk,Eads
23070,768771,1.7834438066286813,3.44,1.79,3.5,2.0,2.0,0.0,-0.3210693382962909,7.686117295295183,21.0,111.0,8.0,1.0,28.22222137451172,-0.0199233900000308
23073,1686289,1.4607430376117243,2.5975,1.4725,5.5,2.0,2.0,0.0,-0.3747988700000011,4.011001547783578,194.0,211.0,16.0,4.0,23.5,-2.678266350000001
23078,1555246,1.4405274289927403,2.2875,1.465,9.0,1.0,1.0,0.0,-0.2635156550000062,12.646693021282442,221.0,111.0,9.0,4.0,66.5,-2.103285539999945
23080,1030970,2.175334060918879,2.6133333333333333,2.177142857142857,0.0,0.0,0.0,0.0,-0.4354887228571442,8.759403628288029,12.0,111.0,10.0,3.0,49.0,-0.0638711999999941
23081,1030974,1.71610023017305,2.6133333333333333,1.725,0.0,0.0,0.0,0.0,-0.3607317009913799,6.115645625824357,198.0,110.0,10.0,3.0,19.5,-0.0493672100000139
23083,2341704,2.019984162607086,2.518,2.0285714285714285,0.0,0.0,0.0,0.0,-0.6568609253333306,6.576833954786297,124.0,212.0,17.0,5.0,49.79999923706055,-0.0091972499999997
23087,1948525,2.3132582293634827,2.316666666666667,2.3314285714285714,1.5,2.0,2.0,0.0,-0.3750590025000035,7.375818019038935,216.0,221.0,8.0,3.0,48.0,-0.3115086899999824
23091,1555337,1.3580496102759474,2.316666666666667,1.4855555555555555,2.0,1.0,1.0,0.5472000000000001,-0.5152682718749997,3.391821631745596,19.0,101.0,8.0,3.0,22.0,-0.1409461000000078
23098,1948613,2.160208323287367,2.6133333333333333,2.19,0.0,0.0,0.0,0.0,-0.507918761171875,4.941151906868024,129.0,100.0,10.0,3.0,30.0,0.8595013999999992
23100,244694,0.9896803349021924,2.6133333333333333,1.076,0.0,0.0,0.0,2.141,-1.2220047158333334,2.495220889363192,225.0,210.0,10.0,3.0,30.0,-0.4082461100000074
23101,2079709,1.6526634925802155,2.2,1.753,5.0,1.0,1.0,0.0,-0.6189642639999995,9.308565552291777,11.0,21.0,1.0,1.0,59.20000076293945,0.5268559999999525
23102,768989,1.6019941351686473,2.465,1.616,0.0,0.0,0.0,0.0,-0.6005869531992355,4.298930647637319,189.0,211.0,18.0,6.0,20.0,-2.124879270000008
23139,1686729,1.9814832841487564,2.518,2.0,3.0,1.0,1.0,0.0,-0.4240926974999984,10.74998793496907,123.0,201.0,17.0,5.0,40.66666793823242,-0.910409609999988
23140,1555669,1.7389569650528922,2.5975,1.9833333333333327,0.0,0.0,0.0,1.7260000000000002,-1.1120510539062494,3.1670692213116185,71.0,1.0,16.0,4.0,35.5,-0.0538669999999967
23184,2080137,1.662717205780651,2.316666666666667,1.84,0.0,0.0,0.0,0.0,-0.7747108683333342,10.700090997442418,74.0,102.0,8.0,3.0,59.33333206176758,-0.7292834400000174
23206,1031670,1.5041685171750625,2.6133333333333333,1.5575,9.0,1.0,1.0,0.0,-0.0398174225000076,14.023181635251715,194.0,101.0,10.0,3.0,74.5,-0.6343857699999944
23212,1687040,1.9359809807343105,2.2875,1.9366666666666663,5.0,1.0,1.0,0.0,0.0126398462499999,8.859058014649202,59.0,11.0,9.0,4.0,29.75,-1.5451831999999968
23224,769583,1.7865896386434703,2.2,1.8066666666666669,3.0,1.0,1.0,0.0,-0.6445759866666663,5.189395022185069,225.0,100.0,1.0,1.0,24.0,-0.1353301000000044
23229,769589,1.6785818034794382,2.5975,1.92,1.0,1.0,1.0,1.2855,-0.9444977121875,2.1261163660954403,36.0,21.0,16.0,4.0,17.200000762939453,-0.458552300000008
23241,2080368,1.7551952283203158,2.27,1.7866666666666666,0.0,0.0,0.0,0.0,-0.6257625422222214,7.215172745241706,139.0,101.0,10.0,5.0,29.66666603088379,-2.8097334199999864
23247,1293968,1.455578947426128,2.27,1.5,0.0,0.0,0.0,0.0,-0.0433573403448255,6.745247193397715,225.0,210.0,10.0,5.0,38.75,-2.7543796900000075
23248,1293974,2.16741882910146,2.518,2.1685714285714286,0.0,0.0,0.0,0.0,-0.3023313914285706,11.693472869748003,123.0,110.0,17.0,5.0,49.0,-0.4964756599999873
23253,769718,1.7643770281311222,2.518,1.7863157894736843,0.0,0.0,0.0,0.0,-0.8275750072413781,7.889845410697907,88.0,101.0,17.0,5.0,30.93103408813477,-1.0568517200000542
23275,2211605,2.3048880111994925,2.465,2.32875,0.0,0.0,0.0,0.0,-0.5307106583333324,4.353543399386608,62.0,11.0,18.0,6.0,20.0,-1.9642846200000008
23287,1687392,2.3734686270435006,2.465,2.3945454545454545,0.0,0.0,0.0,2.8837,-0.7047298374305563,2.1897475005528024,14.0,110.0,18.0,6.0,15.333333015441896,-0.5590083600000071
23298,638869,1.8545844905015985,2.6133333333333333,1.903333333333333,4.0,1.0,1.0,0.0,-0.959174053095237,5.031603907772961,62.0,101.0,10.0,3.0,23.33333396911621,0.8819834099999753
23303,2473899,1.9870297878388463,2.518,2.002222222222222,0.0,0.0,0.0,0.0,-0.5989599319999968,12.082838933845672,164.0,192.0,17.0,5.0,60.59999847412109,-0.5505072400000017
23329,770085,2.200154259155888,2.465,2.2533333333333334,0.0,0.0,0.0,0.0,-1.3302349649999965,3.039372449123209,194.0,100.0,18.0,6.0,24.33333396911621,-2.413759500000026
23338,1425492,1.5400000000000007,2.27,1.54,0.0,0.0,0.0,0.0,-0.2855111500000014,6.063841130258229,221.0,100.0,10.0,5.0,29.0,-2.8090711099999908
23345,1818756,1.669880989821282,2.2875,1.6715384615384614,9.0,1.0,1.0,0.0,-0.2257296662500003,6.834443953341236,223.0,221.0,9.0,4.0,25.0,-2.2585072800000034
23360,2474186,1.6207503928482223,2.2875,1.8871428571428568,8.0,1.0,1.0,0.0,-0.90653519438506,4.920092051008915,164.0,211.0,9.0,4.0,21.600000381469727,-1.6339312599999405
23379,1687890,2.167615599435912,2.518,2.19,0.0,0.0,0.0,0.3700999999999999,-0.0291333592708345,6.45649477801871,4.0,219.0,17.0,5.0,36.66666793823242,0.0732819099999915
23386,901490,1.8092532655410816,2.8200000000000003,1.84,8.0,1.0,1.0,0.0,-0.1978935808333292,13.09432367181059,63.0,110.0,9.0,2.0,77.5,-0.8078516999999579
23389,1950081,1.0,2.5975,1.0,0.0,0.0,0.0,0.0,0.0104735549999999,1.529514322675393,63.0,212.0,16.0,4.0,20.0,-2.544342610000001
23397,1819065,2.3358528340546965,2.2875,2.353333333333333,1.0,1.0,1.0,0.7018,-0.4238967693750008,5.5406012757769405,164.0,102.0,9.0,4.0,39.33333206176758,-1.786283670000003
23426,1163829,1.8009397644653014,2.5975,1.8075,0.0,0.0,0.0,0.0,-0.4662964807327592,6.286144511442377,4.0,100.0,16.0,4.0,20.0,-0.6073991800000158
23429,1819197,1.989527479612911,2.8200000000000003,1.9945454545454544,0.0,0.0,0.0,0.6375000000000002,-0.4022364190000019,5.404814384204681,9.0,201.0,9.0,2.0,43.59999847412109,2.3861544999999893
23441,901759,2.2233259624301898,2.518,2.22375,0.0,0.0,0.0,1.0185999999999993,-0.7895928486507936,9.109869824238285,205.0,211.0,17.0,5.0,36.0,-0.9936539899999844
23446,508569,1.76077615893902,2.465,1.921428571428572,0.0,0.0,0.0,0.0,-1.7017315123214305,13.659997973733162,139.0,211.0,18.0,6.0,44.14285659790039,-2.553249820000019
23466,901879,2.504477522595691,2.6133333333333333,2.506666666666667,0.0,0.0,0.0,1.8091,-0.8687808752083347,2.767699068307199,187.0,111.0,10.0,3.0,35.33333206176758,0.154641550000008
23477,2212643,1.2049436666793052,2.518,1.308,3.0,1.0,1.0,0.0,-0.5727468192857178,4.433039911930223,15.0,98.0,17.0,5.0,36.85714340209961,-1.3092796500000077
23493,1950626,1.726886080032897,2.6133333333333333,1.7457142857142858,0.0,0.0,0.0,0.0,-0.5232488150000009,5.229739991603519,139.0,211.0,10.0,3.0,21.39999961853028,-0.1331709600000294
23507,1950699,1.5428874832557475,2.6133333333333333,1.722,1.0,1.0,1.0,1.8881,-1.060587030167026,3.5125790391998115,14.0,119.0,10.0,3.0,23.85714340209961,-0.3858932800000048
23515,640034,1.954026115594744,2.316666666666667,2.11,1.0,1.0,1.0,1.7363999999999995,-0.8564455114062532,3.94434462996929,14.0,109.0,8.0,3.0,34.5,0.1812704399999916
23525,1950795,1.4467204291085405,2.465,1.455,0.0,0.0,0.0,0.0,-0.3100793200000045,10.543519126838898,140.0,100.0,18.0,6.0,52.33333206176758,-2.190386529999955
23536,1819784,2.15414779497625,2.6133333333333333,2.1845454545454546,0.0,0.0,0.0,0.3772999999999999,-0.5591274251562499,4.845347505025015,122.0,211.0,10.0,3.0,32.0,-0.0131539099999997
23555,2213107,2.206920931977401,2.55,2.23,3.333333333333333,3.0,3.0,0.0,-0.2920323975961572,7.258100961043258,2.0,90.0,6.0,1.0,31.076923370361328,1.734852289999992
23556,771321,1.9059440023285343,2.2875,1.9545454545454544,1.0,1.0,1.0,0.0,-0.5422604525000025,11.663993812664256,139.0,221.0,9.0,4.0,24.66666603088379,-1.963394269999981
23559,771340,1.4752991828233044,2.8200000000000003,1.5,8.5,2.0,2.0,0.0,-0.8442939000000024,10.978191815965062,127.0,201.0,9.0,2.0,48.79999923706055,-2.3007187199999635
23567,2082102,1.293094667033547,2.6133333333333333,1.3666666666666667,0.0,0.0,0.0,0.0,-0.1522734533333327,2.105465053062547,129.0,102.0,10.0,3.0,12.666666984558104,-1.1636334300000044
23575,640335,1.777095071536671,2.5975,1.792,0.0,0.0,0.0,0.0,-0.1456045812499997,7.032402655094583,139.0,201.0,16.0,4.0,27.0,0.4094380299999898
23579,2082148,2.038087338658477,2.518,2.095,3.0,1.0,1.0,3.0435000000000003,-1.2363791106875,2.2895301826964203,9.0,101.0,17.0,5.0,14.800000190734863,-0.3390492199999926
23581,902516,1.6535671090724349,2.316666666666667,1.7325,3.0,2.0,2.0,0.0,-0.4006933578571444,6.923198897434939,166.0,110.0,8.0,3.0,31.428571701049805,-0.0975515800000152
23589,509327,2.0719327996193626,2.518,2.0860000000000003,0.0,0.0,0.0,0.0,-0.1574829240000042,10.550245519433933,166.0,98.0,17.0,5.0,41.400001525878906,-3.284106080000015
23627,2344553,2.011987542811673,2.5975,2.155,2.0,1.0,1.0,0.0,-0.5512218575000034,12.961496817564248,225.0,100.0,16.0,4.0,64.25,0.6507298300000031
23631,1164933,1.9229695122170871,2.5975,1.9242857142857144,5.0,2.0,2.0,0.0,-0.3087966746875006,7.958938252467116,26.0,211.0,16.0,4.0,29.875,-0.0762906600000405
23643,1820339,1.6435838429644765,2.518,1.6954166666666666,0.0,0.0,0.0,0.0,-0.244323911363636,5.88192242538345,63.0,221.0,17.0,5.0,39.09090805053711,-1.6511822300000176
23664,1820438,2.07975032434422,2.2,2.0845454545454545,1.0,1.0,1.0,0.0,-0.1271004478174605,3.194262966314924,205.0,111.0,1.0,1.0,14.666666984558104,0.5950779099999863
23692,903057,1.6427968538211235,2.6133333333333333,1.648,6.0,1.0,1.0,0.0,-0.4716357154166664,6.318919501192045,123.0,221.0,10.0,3.0,26.5,-0.6453345699999886
23696,378779,1.6126900250858331,2.465,1.6825,0.0,0.0,0.0,0.0,-0.403129535416669,9.401475227146024,225.0,210.0,18.0,6.0,61.75,-1.815053160000005
23708,1558479,2.359455691860189,2.2,2.37,2.0,1.0,1.0,0.6533000000000002,-0.0101855993749992,5.076003416889559,5.0,112.0,1.0,1.0,40.0,-0.0470018599999946
23728,2082864,1.7476317567515016,2.27,1.765,0.0,0.0,0.0,0.0,-0.1456045812499997,7.032402655094583,139.0,102.0,10.0,5.0,27.0,-2.8116500799999926
23732,1820740,2.0500059488227147,2.6133333333333333,2.06,0.0,0.0,0.0,0.0,-0.4318096611730015,9.999164758980353,87.0,110.0,10.0,3.0,44.560001373291016,0.0295032899999796
23733,1034310,1.6657259288757404,2.465,1.688,0.0,0.0,0.0,0.0,-0.6843641187500005,8.860717410627826,223.0,211.0,18.0,6.0,36.0,-3.5923588100000075
23743,1951863,1.4756639174102115,2.5975,1.5722222222222222,0.0,0.0,0.0,0.0,-0.9439857433333336,8.615523746382392,62.0,211.0,16.0,4.0,49.0,-0.291112279999993
23756,2476247,1.8302974210188447,2.316666666666667,1.83875,1.0,1.0,1.0,0.3185000000000002,-0.2374791550000026,4.963209713761058,115.0,212.0,8.0,3.0,41.0,-0.8172217900000192
23784,1034583,2.1328795057291003,2.6133333333333333,2.1876923076923074,0.0,0.0,0.0,0.0,-1.1747605308630955,6.045047833835143,12.0,210.0,10.0,3.0,29.571428298950195,-0.0961379800000372
23799,1165727,2.496804783718757,3.44,2.502,2.0,1.0,1.0,2.554,-0.2149731882164118,1.9214385618801093,2.0,98.0,8.0,1.0,15.714285850524902,2.5066868299999783
23812,1952216,2.039638339475024,3.44,2.055,4.0,2.0,2.0,0.0,-0.5447723090476193,14.605232721422125,1.0,209.0,8.0,1.0,65.57142639160156,1.7066169100000366
23813,2083288,2.012141496567403,2.27,2.1166666666666667,0.0,0.0,0.0,0.0,-1.2836090855178566,3.709566249050501,12.0,109.0,10.0,5.0,18.714284896850582,-2.797867800000006
23815,1034730,1.6902585881636685,2.316666666666667,1.7033333333333334,6.0,2.0,2.0,0.0,-0.3401090560488518,7.55797656308807,225.0,111.0,8.0,3.0,26.0,-1.010642090000033
23863,1821350,1.9653796979032825,2.2,1.969230769230769,0.0,0.0,0.0,0.8982000000000001,0.0289045415625004,1.9038161302073484,164.0,211.0,1.0,1.0,10.75,0.3656244400000048
23868,2214615,1.0571069644106672,2.27,1.1228571428571428,0.0,0.0,0.0,0.0,-0.0710699615948282,4.821115331933623,194.0,210.0,10.0,5.0,27.75,-2.712924430000016
23886,379709,1.7800000000000018,2.5975,1.78,0.0,0.0,0.0,0.0,0.0,7.22400940173368,225.0,110.0,16.0,4.0,49.0,0.713450359999996
23894,2083674,1.6136049570813191,2.518,1.7615384615384615,0.0,0.0,0.0,0.3968,-0.4069716474999996,3.6789288159829168,69.0,12.0,17.0,5.0,34.599998474121094,-1.2319975700000043
23895,1559385,2.184360565713193,2.518,2.1922222222222225,0.0,0.0,0.0,0.0,-0.4020549670089305,10.36871154098783,123.0,201.0,17.0,5.0,44.71428680419922,-0.8688159299999825
23910,1690514,2.1165845748553167,2.2875,2.1707407407407406,7.0,1.0,1.0,0.0,-1.1621211365773811,5.793933590242222,12.0,119.0,9.0,4.0,29.428571701049805,-1.349409219999984
23962,773260,2.3704028004027418,2.465,2.3784,0.0,0.0,0.0,0.0,-0.5819315730357175,6.516933641366628,148.0,111.0,18.0,6.0,37.42856979370117,-1.9375133199999937
23976,249031,2.108085987142352,2.55,2.1423529411764703,1.0,1.0,1.0,0.0190000000000001,-0.638197120905451,5.856983196348211,4.0,110.0,6.0,1.0,40.92307662963867,1.8641074400000264
23980,1690846,1.6057440415040265,2.518,1.6272727272727272,0.0,0.0,0.0,0.0,-0.5503706599999809,5.883305798687585,62.0,121.0,17.0,5.0,45.25,-1.3099966899999913
23985,2215173,1.6533597239290514,2.2875,1.7111764705882353,7.0,1.0,1.0,0.0,-0.2114430000000001,6.670405417052747,229.0,211.0,9.0,4.0,39.6363639831543,-1.757734819999996
23992,249123,1.300000000000001,2.55,1.3,11.25,4.0,4.0,0.0,-0.6770799584126953,12.385579995235712,124.0,110.0,6.0,1.0,55.0,-1.1652370699999892
24000,1166655,1.4018826699534213,2.6133333333333333,1.5775,0.0,0.0,0.0,0.8470999999999997,-0.589592211785714,3.2865740691134304,69.0,121.0,10.0,3.0,31.0,-0.3248683599999822
24003,2477392,1.300000000000001,2.27,1.3,0.0,0.0,0.0,0.0,-0.0441773243750063,14.514813181270696,139.0,101.0,10.0,5.0,74.0,-2.7829334099999983
24005,642421,1.795648705305576,2.5975,1.8011764705882352,3.0,1.0,1.0,0.0,-0.2970828429629633,4.662470380336654,21.0,121.0,16.0,4.0,17.11111068725586,0.1694237400000702
24009,1822097,2.001817112865788,2.465,2.0357142857142856,0.0,0.0,0.0,0.5146999999999999,-0.7902614472526039,5.265392322054737,160.0,199.0,18.0,6.0,36.5,-1.5068554799999987
24037,1297980,2.3896323611844266,2.5975,2.4033333333333333,1.0,1.0,1.0,0.0,-0.2253734086683246,4.288500794745145,1.0,100.0,16.0,4.0,29.5227279663086,-1.0253519399999789
24038,1166915,2.078948185583376,2.5975,2.0829411764705883,0.0,0.0,0.0,0.6586999999999996,-0.0382521803174592,4.98170620894439,14.0,122.0,16.0,4.0,25.66666603088379,1.1769191000000203
24039,1035847,2.0730304793789665,2.6133333333333333,2.0900000000000003,0.0,0.0,0.0,0.0,-0.6494646141666713,10.295617275929631,221.0,210.0,10.0,3.0,40.0,0.0117798100000072
24043,1953364,1.9777765293379344,2.2875,2.04,8.0,1.0,1.0,0.0,-0.4758517833333364,12.050321552455229,51.0,21.0,9.0,4.0,50.5,-2.532163579999974
24056,1822343,1.936105243278316,2.8200000000000003,1.971666666666667,8.0,1.0,1.0,0.0,-1.026515769999996,15.072902173445792,72.0,120.0,9.0,2.0,57.0,0.3557209800000009
24063,2084519,1.4447148924450517,2.465,1.4728571428571429,0.0,0.0,0.0,0.0,-0.4975373256250002,5.244029200586079,130.0,101.0,18.0,6.0,36.0,-1.926325420000012
24098,1822512,1.9951549388358216,2.6133333333333333,2.0,0.0,0.0,0.0,0.0,-0.5403598966666673,8.984823794845168,225.0,211.0,10.0,3.0,35.0,-0.2879933300000061
24129,2346937,1.1290158885961197,2.5975,1.2025,0.0,0.0,0.0,0.0,-0.3673341297844823,3.7586435858497182,194.0,102.0,16.0,4.0,29.0,2.371728950000005
24147,1167429,1.8652562666280368,2.6133333333333333,1.86925925925926,0.0,0.0,0.0,0.0,-0.1361623527551025,6.825094955222865,148.0,211.0,10.0,3.0,32.81632614135742,0.1634147500000153
24148,1167433,2.527941089129329,2.465,2.53,0.0,0.0,0.0,1.2176999999999998,-0.7526084162499997,7.31541183498853,62.0,101.0,18.0,6.0,49.0,-0.8080455099999995
24156,1953896,1.5252122272838635,2.27,1.5433333333333334,0.0,0.0,0.0,0.0,-0.6182837610000007,6.8866902031973325,127.0,101.0,10.0,5.0,36.400001525878906,-2.455041479999977
24176,1560830,2.1218219415168504,2.465,2.1222222222222222,0.0,0.0,0.0,0.0,-0.285929309090906,9.703349678073412,2.0,192.0,18.0,6.0,58.81818008422852,-1.5669238899999982
24177,2216191,2.2356207191739865,2.5975,2.255,0.0,0.0,0.0,0.4851999999999998,-0.429399594531251,5.990103175006301,63.0,212.0,16.0,4.0,42.0,1.1026485799999932
24181,512268,1.4394640744510592,2.55,1.57,2.333333333333333,3.0,3.0,1.7179000000000002,-0.98436540232143,3.3196255856584123,12.0,109.0,6.0,1.0,32.42856979370117,0.6943984699999817
24187,2347311,1.88679622641132,2.5975,1.89,0.0,0.0,0.0,0.0,-0.010396108750001,10.209180770479955,166.0,209.0,16.0,4.0,64.5,0.0015949400000039
24189,2347315,1.300000000000001,2.465,1.3,0.0,0.0,0.0,0.0,-0.7210517066666711,12.45008018839306,140.0,110.0,18.0,6.0,58.66666793823242,-2.4014161900000204
24209,905616,1.813833622165265,2.2875,1.846666666666667,9.0,1.0,1.0,0.0,-0.8185391551031765,12.390844865292046,62.0,11.0,9.0,4.0,44.0,-2.474693169999909
24210,1560981,1.6728459149709358,2.465,1.679,0.0,0.0,0.0,0.0,-0.3161074032327589,6.2250542934454565,225.0,221.0,18.0,6.0,23.5,-2.5240260900000067
24223,1298895,2.2311077524248737,2.2875,2.232,6.0,1.0,1.0,0.0,0.0069308079999984,13.4139718167668,166.0,208.0,9.0,4.0,51.59999847412109,-1.9370837699999583
24224,1823188,1.862736352573069,2.6133333333333333,1.8633333333333333,0.0,0.0,0.0,0.0,-0.1970227393749999,8.489471994530025,123.0,210.0,10.0,3.0,28.25,-0.0519582299999683
24229,1823206,1.5407924771511932,2.316666666666667,1.5852941176470587,7.0,3.0,3.0,0.0,-1.1386323744444429,12.802394782417776,189.0,210.0,8.0,3.0,54.33333206176758,-1.165914589999829
24240,1823265,1.3161688730482792,2.2875,1.4266666666666663,4.0,1.0,1.0,0.0,-0.8434861118749986,6.701923465739916,140.0,201.0,9.0,4.0,41.75,-1.665999559999932
24255,1954442,1.9022813812828845,2.2875,1.93,3.0,1.0,1.0,0.0,-0.8524718525396816,4.271221078465307,62.0,10.0,9.0,4.0,17.33333396911621,-1.5102432599999815
24256,643735,1.574410669011702,2.8200000000000003,1.657333333333333,1.0,1.0,1.0,1.2875000000000003,-0.8237271900000032,4.332166536513134,140.0,210.0,9.0,2.0,32.0,0.6690654399999971
24277,2347764,1.9089326397172413,2.2,1.9163636363636365,0.0,0.0,0.0,0.6769999999999996,-0.3142866812500031,9.280645208210933,136.0,111.0,1.0,1.0,42.25,-0.0272369799999978
24281,1561344,1.926915645048812,2.5975,1.988888888888889,0.0,0.0,0.0,0.0,-1.2737880418255878,5.871406906438824,1.0,101.0,16.0,4.0,27.846153259277344,0.7839600699999778
24288,1692435,1.2765896573040685,2.465,1.3405882352941176,0.0,0.0,0.0,0.0,-0.4200705777083326,4.661915822280297,9.0,101.0,18.0,6.0,43.5,-2.034414530000049
24289,1561380,1.2081390648431167,2.518,1.3,0.0,0.0,0.0,0.0,-0.1245133659999989,4.492104121828606,139.0,211.0,17.0,5.0,44.20000076293945,-2.067590360000011
24292,2216748,2.3250762175388138,2.2875,2.584,0.0,0.0,0.0,5.5987,-2.647301069166667,2.2009428031017264,60.0,211.0,9.0,4.0,18.0,0.3771485199999915
24306,1692522,2.597091660237414,2.5975,2.605925925925926,2.0,1.0,1.0,2.0186,0.0557043687500014,1.6598846681244068,62.0,211.0,16.0,4.0,13.333333015441896,0.6660411999999951
24319,1692569,2.3184756083055054,2.2875,2.334,2.0,1.0,1.0,0.8988,-0.4517030911718738,5.0642323021222575,62.0,10.0,9.0,4.0,33.0,-0.9611558700000272
24322,2085790,1.9825481595703152,2.518,2.0033333333333334,0.0,0.0,0.0,0.0,-0.829246641666669,9.239144648258264,62.0,10.0,17.0,5.0,35.0,-0.9828394499999716
24340,1430502,2.4218607846403493,2.465,2.4242857142857144,0.0,0.0,0.0,1.2995,-0.5990207695312435,4.062929403870794,42.0,112.0,18.0,6.0,58.0,-1.292994990000011
24352,1430558,2.259665219224225,2.27,2.281428571428571,0.0,0.0,0.0,0.0,-0.3727864565885412,6.78062426791699,160.0,199.0,10.0,5.0,35.75,-2.613010029999998
24367,1823858,1.6425122787623248,2.2875,1.7727272727272727,0.0,0.0,0.0,0.0,-0.7679717808333303,8.119378304893642,62.0,111.0,9.0,4.0,49.33333206176758,-1.970940369999994
24384,2217172,1.4394587827302654,2.2,1.5414285714285714,5.0,2.0,2.0,0.6322999999999999,-0.5836850750000006,5.278887784804327,129.0,112.0,1.0,1.0,30.66666603088379,0.5569603200000017
24396,1299735,2.113557322749648,2.2,2.264,5.0,1.0,1.0,0.5502000000000002,-1.8776582885,5.512447199361876,164.0,192.0,1.0,1.0,22.0,1.7160822700000151
24400,644402,1.5752128098861078,2.55,1.7147058823529413,2.333333333333333,3.0,3.0,0.3998000000000004,-0.8597801260919538,4.77068052382511,63.0,120.0,6.0,1.0,52.85714340209961,1.511929259999988
24409,1955170,2.1208278162211536,2.316666666666667,2.125,9.0,1.0,1.0,0.0,-0.0509250350000023,11.189575369032706,139.0,111.0,8.0,3.0,41.75,-0.2491526900000167
24415,1955193,2.1881499034572545,2.5975,2.19,0.0,0.0,0.0,0.0,-0.4323707290000015,10.23199784997243,12.0,199.0,16.0,4.0,62.400001525878906,-0.2496353200000101
24434,906751,1.9907237083920928,2.465,2.01,6.0,1.0,1.0,0.0,-0.2695694433333339,10.302328371447295,71.0,21.0,18.0,6.0,38.33333206176758,-0.8209587599999963
24439,513560,1.9902682803582723,2.316666666666667,2.015,7.0,1.0,1.0,0.0,-0.6565809620833329,9.824847568323968,225.0,211.0,8.0,3.0,40.5,-0.0212129199999822
24453,120434,2.107191204340215,2.316666666666667,2.16,0.0,0.0,0.0,0.0,-0.7381845813645818,7.859551311818823,187.0,212.0,8.0,3.0,47.5,-0.3467596600000036
24457,1562266,1.4816652021318908,2.465,1.488095238095238,0.0,0.0,0.0,0.0,-0.3781443106250002,5.598118798615595,12.0,210.0,18.0,6.0,30.0,-1.3171926500000382
24460,1300156,1.7541095236783733,2.8200000000000003,1.783157894736842,4.5,2.0,2.0,0.0,-0.0620839399999996,7.816912656350503,127.0,211.0,9.0,2.0,31.41666603088379,-0.7622690400000351
24469,2086654,1.7146403658695282,2.5975,1.7515384615384617,6.0,1.0,1.0,0.0,-0.7692092408333338,7.14747063782086,38.0,11.0,16.0,4.0,32.66666793823242,-1.1273144799999957
24486,513881,1.7815619993617673,2.518,1.7966666666666666,0.0,0.0,0.0,0.0,-0.3356629246153849,8.737428656821123,8.0,199.0,17.0,5.0,33.69230651855469,-0.8826812100000012
24493,1431401,1.6029788256817654,2.316666666666667,1.62,8.0,1.0,1.0,0.0,-0.2462499764285683,9.517648726571824,127.0,211.0,8.0,3.0,55.57143020629883,-1.2487838000000124
24494,1824620,2.117105869951309,2.518,2.1415,0.0,0.0,0.0,0.7057,-0.2598790201171859,5.602808406708189,1.0,82.0,17.0,5.0,33.25,0.4620448799999792
24504,1562530,2.278667806183304,2.55,2.305,2.0,3.0,3.0,0.1136999999999996,-0.431400978906252,5.67527292423812,12.0,210.0,6.0,1.0,32.0,1.1889621800000043
24506,2086825,2.452134835088487,2.2,2.455882352941176,2.0,1.0,1.0,1.6645,-0.4116969055327416,5.8869263836214,14.0,122.0,1.0,1.0,39.79999923706055,0.5250302499999862
24514,645110,1.4766075807659882,2.316666666666667,1.498,6.0,2.0,2.0,0.0,-0.7684636084375001,6.945001995450413,38.0,210.0,8.0,3.0,34.3125,-1.8358115400000088
24516,514056,1.6164776521808149,2.27,1.6549999999999998,0.0,0.0,0.0,0.0,-0.7658539860000075,12.116225347484129,127.0,111.0,10.0,5.0,56.0,-2.8051425900000027
24520,514077,2.103983369104279,2.2875,2.1266666666666665,4.0,1.0,1.0,0.0,-0.1548583042708339,5.441582860881794,15.0,109.0,9.0,4.0,24.66666603088379,-0.3313755199999946
24537,2218106,1.5399675321252724,2.2875,1.74,0.0,0.0,0.0,0.916,-1.1727930481812727,4.321987560597509,14.0,100.0,9.0,4.0,28.16666603088379,-1.489367179999988
24541,645251,2.15414779497625,2.6133333333333333,2.1845454545454546,0.0,0.0,0.0,0.3772999999999999,-0.5591274251562499,4.845347505025015,122.0,211.0,10.0,3.0,32.0,0.6398650499999974
24546,1431697,2.667120200638508,2.55,2.74,2.0,3.0,3.0,2.0151,-1.0655174887500003,1.646124821718993,19.0,12.0,6.0,1.0,16.0,0.4195303099999705
24581,1431875,2.088109192547172,2.518,2.135,0.0,0.0,0.0,1.0492,-0.7734142389062484,4.70613765491418,216.0,111.0,17.0,5.0,32.0,-1.7140962499999972
24598,776593,2.090161740943311,2.5975,2.092,0.0,0.0,0.0,0.0,-0.2727142816666656,11.332408044406206,12.0,112.0,16.0,4.0,70.66666412353516,-0.0349223599999959
24605,1300928,1.817119381417605,2.5975,2.0033333333333334,3.5,2.0,2.0,0.0,-0.2122740887500001,13.728449386316033,139.0,101.0,16.0,4.0,62.0,0.4051726299999956
24609,1038801,1.714295748134029,2.6133333333333333,1.786,0.0,0.0,0.0,0.1238999999999999,-0.2909897633333358,6.310186039250952,166.0,98.0,10.0,3.0,33.66666793823242,0.0006495500000056
24610,514515,1.2966382569741717,2.316666666666667,1.393333333333333,1.0,1.0,1.0,0.0,-1.1104946641666658,3.1305756876429536,139.0,112.0,8.0,3.0,24.33333396911621,-0.5863073699999859
